PC1,PC2,Cluster
-0.060946680027437056,0.40978026583797955,3
0.8217294333604955,0.6395906976580726,3
-0.1234104995730895,-2.324573019707455,1
-0.7790158409254064,0.5097353519609155,0
-0.7337397065058104,0.6122159425625082,3
0.3563729766702522,0.7017147668571365,3
0.6410615632734722,-1.1215897404968225,1
-1.7137320375348017,0.19320148415315,0
1.8490165725471341,-0.040715446317381845,2
0.9391973613967279,-0.8877254716514211,1
-0.30503998588333364,-1.2036528419466916,1
-1.3198812425958872,-1.562534255043562,1
-0.5871361741177071,-1.7931446614768087,1
-1.9301506427498267,0.06587572635618834,0
3.227305077329389,-0.9271276216524826,2
-1.567984338178954,0.5292647529753695,0
2.269095459186537,-0.3336927916893541,2
-1.0202508586555454,0.3556056603727013,0
-1.0098724941607384,0.6207374859915858,0
-0.6991059564361186,-0.6373142150964297,1
2.3577193481563867,0.025659796058726758,2
0.17072490745914326,0.5842558943958029,3
1.6863509942688133,-0.5152584764168044,2
-0.8256373804327258,1.0800646485043108,3
-1.1002652211796002,0.35773859224831256,0
0.8672640125021688,-1.4385657463339951,1
0.6286927795563331,-0.16933274143317056,1
-0.926406055646015,0.8774346913679328,0
1.5953041672397221,0.024011267462579457,2
-1.311987759227562,0.6135767754086318,0
2.9795040521124387,1.2700464771671882,2
0.24868842268871216,-0.1168763816101318,3
1.2475626437979115,-2.062596202985109,1
3.8013118478219408,0.9537156708007415,2
4.171426774569316,0.28557928371823615,2
3.2049531303759338,-0.24054293890762282,2
1.5340260803001518,-0.7753860624018655,2
1.1520455790047437,-0.11133632451404822,2
-2.1370602677346056,-0.19904526579397797,0
-0.530644151717965,1.0405225094052317,3
-0.017231979802917373,0.34839517625647326,3
0.16732671520330542,-0.7103681043945915,1
-1.3081299964090838,-0.08464000213853075,0
0.8642387167424959,-0.3303963037772542,1
-2.216342395523601,0.1619209649481527,0
0.5470599412216666,0.6007429745917608,3
0.24377501557689302,0.045262637215927215,3
1.3612425577541005,-0.9854242130536216,1
-0.899055118286811,0.7094394657003532,0
0.2373879230362081,-0.6260057807883325,1
-1.7064958396283971,0.45342137500715823,0
-1.3211004347497335,0.4522963637769912,0
1.5118160798661404,-0.7165015434443485,2
0.7511097003097289,0.4079702626041308,3
-0.8171039126824069,-1.5181460890902712,1
0.14589727809979086,-0.0464536946923081,3
1.672729498349754,-0.7897297962500149,2
2.541279874619979,0.2637292916316918,2
-1.2296576261614163,0.23830752466360966,0
2.1448553953002736,0.4657076230347071,2
3.599557583291078,0.8580476024767979,2
-0.06637462562774298,0.0813860265193093,3
-0.8124290493266195,1.032785558678395,3
2.386131031040961,0.5831715956178833,2
0.5326736707003956,-2.409802088557643,1
2.6630840439409806,0.0062714583200246515,2
-1.1488169930651415,-0.4858661088834024,0
0.6394648075167813,-1.6910156697317344,1
-0.15169044326147585,0.3624581935996668,3
-1.1793123066430422,-0.8135146154201699,0
0.36688069517114463,-1.737397873696495,1
3.3637404123685277,-0.35815913849384584,2
1.4489559649482626,0.15328312225745128,2
0.0845269374356769,0.04887129119747127,3
1.0053471536967136,-1.5486897801098094,1
1.671665396665123,-0.9945714834085669,2
-0.03202730580577617,1.1023978184110357,3
1.710288081699085,0.18764291538263148,2
2.0806739933436185,-0.2268878839528707,2
0.31160483878900463,0.03877165264905347,3
-1.0516847109383947,-0.36323110591440044,0
-1.2788277514659363,0.6530031984687132,0
2.8777439220275722,0.8118937103949345,2
-1.4812879980167517,-0.30766100311180145,0
0.145991974476186,0.869310692328054,3
-0.7369892929270679,0.614254049803687,3
-0.8335016434229084,0.5053521869573595,0
-1.6837313788731292,0.027321442705225296,0
-0.3025299228714029,1.2258297074577853,3
-1.8970538639667311,-0.03393877066871529,0
0.5499072585055337,0.30329746716847383,3
-0.8921366892260884,-0.6951333942405482,1
-1.284583283427245,0.5953563096477777,0
-1.1760845634303974,0.8640777556448401,0
-0.7179213148692457,-0.07348497665393092,0
2.317579984742823,1.0721943759943922,2
-0.68014612725301,0.901858684468233,3
-1.8038768807608738,0.3194320204999691,0
3.4096313028204555,-0.5274854747380344,2
6.247533682002273,0.7125999053178315,2
